sample_id,source_row,source_text_hash,occurred_at,channel,source_product,source_status,category,product,sentiment,urgency,risk,pii_present,prompt_injection,exfiltration_request,unauthorized_data_access,external_exfiltration,fraud_signal,regulatory_violation,reputational_risk,immediate_escalation,priority,generation_disposition,policy_ids,rationale,reviewer,review_status,schema_version,reviewed_at,data_class,derived_from,hash_scheme
REC-2026-00591,59,ca50cf4b3da3c05911920d4107a1cf62c39280a62cbfc781a448b7e0036efdf6,2025-10-19,SAC,Seguros,Resolvida,Cancelamento,Seguros,Negativo,Crítica,Crítico,true,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Cancelamento é dificultado enquanto mensalidade continua ativa.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00454,60,89db1af71d5aaf9e40d2a8a50a26bc3128d1fdfa9beb70b26873758e5f1ec139,2025-10-20,Ouvidoria,Seguros,Em análise,Fraude/Segurança,Seguros,Negativo,Crítica,Crítico,false,false,false,false,false,true,true,false,true,100,escalation_required,POL-SAC-001@2.0,Cobertura foi reduzida por alteração não reconhecida.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00608,61,76516b9be0a1ee4ba28bd89f05cee63e0362b88b10c0c47a03dddd80870aeea4,2025-10-20,SAC,Empréstimo,Resolvida,Cancelamento,Empréstimo,Negativo,Crítica,Alto,false,false,false,false,false,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Perda de renda torna urgente encerrar ou quitar o contrato.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00176,62,be87cc7fb31fdd707ab4ff8565eb65d8ae5334a9f94a4f25d083fa8815ae15a6,2025-10-21,Banco Central,Seguros,Em análise,Cobrança Indevida,Seguros,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Reembolso proporcional prometido permanece atrasado por longo período.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00466,63,e44087789a88827d41ec36b4066bffb43befce1a6e272c864396f3e5c40d07c7,2025-10-21,Banco Central,Conta Corrente,Em análise,Cancelamento,Conta Corrente,Crítico,Crítica,Crítico,true,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Débito automático resiste a vários pedidos de cancelamento.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00354,64,59be1bbac972d0d2258294e83db760b9fd1b11dc13b5be32573a85e3d7df6590,2025-10-21,Banco Central,Cartão de Crédito,Aberta,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,Crítico,false,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Seguro não contratado em fatura indica contratação não autorizada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00267,65,0fcaef43c0379381a5241d1410085e5c0addd2ff014d63d2712f97bc3bc723eb,2025-10-21,Banco Central,Empréstimo,Aberta,Fraude/Segurança,Empréstimo,Crítico,Crítica,Crítico,false,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Empréstimos fraudulentos já comprometem salário e despesas essenciais.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00589,66,25b7f523ac605cf14ea0e418a15fc1dd77ce5959fabf294832689a9e63aee5ed,2025-10-21,Redes Sociais,Empréstimo,Aberta,Cobrança Indevida,Empréstimo,Crítico,Crítica,Crítico,true,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Parcela aumentou sem explicação e há escalada regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00483,67,850b2cf834d598812ac9ef11ae09c89ec808c00643b879c04b106309fc5fbff1,2025-10-22,Banco Central,Empréstimo,Em análise,Fraude/Segurança,Empréstimo,Crítico,Crítica,Crítico,false,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Empréstimo e alteração cadastral revelam comprometimento amplo da conta.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00548,68,3088aeab602f2fb702fd8d1b9077ff5efe884d76799dd05fef8b14c707eab145,2025-10-22,Ouvidoria,Conta Corrente,Resolvida,Cobrança Indevida,Conta Corrente,Negativo,Média,Alto,true,false,false,false,false,false,true,false,false,70,priority_requested,POL-SAC-001@2.0,Tarifa recorrente contraria pacote gratuito informado.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00327,69,51309aabaa8eb27b624fec0db5e44539cfb398a6500b3312d955810ac18858f7,2025-10-22,Ouvidoria,Empréstimo,Aberta,Cancelamento,Empréstimo,Neutro,Baixa,Baixo,false,false,false,false,false,false,false,false,false,10,none,POL-SAC-001@2.0,Solicita condições e canal remoto para quitação antecipada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00296,70,f24b160d6cd2b94c071b80652e88271420a48afb0e7d0e4d49214d585bac4153,2025-10-23,Banco Central,Investimentos,Em análise,Fraude/Segurança,Investimentos,Crítico,Crítica,Crítico,true,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Resgate fraudulento elevado compromete objetivo familiar essencial.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00383,71,f37209a8d8353d6fe408e7324f680c83b8e94032e57df8602d4f3a6c82a897fd,2025-10-23,Ouvidoria,Conta Corrente,Aberta,Produto/Serviço,Conta Corrente,Crítico,Crítica,Alto,false,false,false,false,false,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Bloqueio prolongado impede salário e despesas familiares básicas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00527,72,5ef3d671db25a0cf0e9cc650bcf7e445785aeb353db83860dafaa3c0fc14123d,2025-10-23,SAC,Conta Corrente,Resolvida,Atendimento,Conta Corrente,Neutro,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Demora presencial recorrente e baixa autonomia operacional.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00351,73,3b589c7b67de099f8291c111ac62b8b31a96366972c3c284e0e04044c88fbed3,2025-10-23,SAC,,Em análise,Cancelamento,Não Identificado,Neutro,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Encerramento geral segue pendente próximo ao prazo regulatório.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00366,74,4555c69aa5dfe55d858e6f8378122ba277d9c4d22090dd21a3b31c8286fa8986,2025-10-24,Ouvidoria,Cartão de Crédito,Em análise,Cancelamento,Cartão de Crédito,Crítico,Alta,Alto,false,false,false,false,false,false,true,true,true,70,priority_requested,POL-SAC-001@2.0,Anuidade contestada acompanha pedido explícito de cancelar cartão.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00283,75,55b127dda345a35551b8ef2e61806ebf0bb26cde95b3bdd6d3c67893c250eaa9,2025-10-24,SAC,,Em análise,Outros,Não Identificado,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Ameaça concreta e planejada contra agência exige resposta emergencial.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00531,76,2896f05ff9e8143ede99fed4c3b7c594853721c3a960a85f56737f8c35c95fab,2025-10-24,SAC,Cartão de Crédito,Resolvida,Cobrança Indevida,Cartão de Crédito,Neutro,Média,Médio,false,false,false,false,false,false,true,false,false,40,deferred,POL-SAC-001@2.0,Tarifa contratualmente imprevista requer estorno retroativo.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00361,77,95e66d054467b049a799eb64b7cbd37e4a7ba81559f2e5a22629183447b1f8e1,2025-10-24,SAC,Empréstimo,Em análise,Cancelamento,Empréstimo,Crítico,Crítica,Alto,false,false,false,false,false,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Pedido de desistência recente envolve risco de inadimplência.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00491,78,ceed6c6e845b368d50c06e3f149f10020bf42e9f3fcc44337e6f4893746119c9,2025-10-25,Ouvidoria,Conta Corrente,Aberta,Cobrança Indevida,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Tarifa isenta persiste após reclamações e escalada pública.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00200,79,c1f5c8361d5288dac2cc2eef6faf21338786b4ea7736b5f675c8e013640e8fec,2025-10-25,Redes Sociais,Cartão de Crédito,Aberta,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,Crítico,true,false,false,false,false,true,true,false,true,100,escalation_required,POL-SAC-001@2.0,Cartão não solicitado com anuidade indica contratação não autorizada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00394,80,7ee6f84fe2bec4586b36a540512aacb751ad0cddb9fb84286505d26253b90c1a,2025-10-25,SAC,Conta Corrente,Aberta,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Transferências fraudulentas elevadas exigem restituição e contenção.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00493,81,757b9a9528f844a005fadc0e5294e2ba94adc942581c17445259dedd919af53a,2025-10-26,Ouvidoria,Investimentos,Resolvida,Fraude/Segurança,Investimentos,Crítico,Crítica,Crítico,true,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Aplicação não contratada com descontos indica contratação não autorizada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00502,82,7043176d6b992a6554b3c484de56aeedd5d5bd4c4841c7a9ca399a258859db6e,2025-10-26,Ouvidoria,Investimentos,Resolvida,Produto/Serviço,Investimentos,Negativo,Crítica,Crítico,true,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Rentabilidade diverge do contrato sem comunicação prévia.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00337,83,1f4e147d73e6b78cdd56396b25f7d5cca175fe247cbeac61a70096dcae564c24,2025-10-26,Redes Sociais,,Em análise,Fraude/Segurança,Investimentos,Negativo,Crítica,Crítico,true,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Assessoria financeira não contratada gera cobranças recorrentes.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00340,84,7aad15ed373c55e6908d549546552d7e5f3f3c6f4786439a603db9cbd366fafe,2025-10-26,Redes Sociais,Empréstimo,Em análise,Cobrança Indevida,Empréstimo,Neutro,Média,Médio,false,false,false,false,false,false,true,false,false,40,deferred,POL-SAC-001@2.0,Parcelas foram reajustadas sem previsão contratual aparente.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00508,85,169dec4d89fdd640e09629bbedcfcd9e7186374c0c5fd10ac0652d6b865d0396,2025-10-26,Redes Sociais,,Em análise,Fraude/Segurança,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,true,true,false,true,100,escalation_required,POL-SAC-001@2.0,Pacote premium não autorizado indica contratação indevida.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00630,86,537492620d9b63aaacddef3b201bf8204afcb023fcae2adc4d2e9bb04b5ce115,2025-10-26,SAC,Conta Corrente,Em análise,Fraude/Segurança,Conta Corrente,Negativo,Crítica,Crítico,true,false,false,false,false,true,true,false,true,100,escalation_required,POL-SAC-001@2.0,Pix noturno não reconhecido apesar de múltiplos controles.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00330,87,3ac630c4994a7c86c4dea71fceb9f906fa93e20a4b89914bdd2ae4af324e68e0,2025-10-27,Banco Central,,Aberta,Produto/Serviço,Conta Corrente,Crítico,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Falha total da conta gera atrasos e prejuízos cobrados.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00198,88,6ddd0dbe90012191e5ba1a900cc6e15eaeb2249b3d44cd5962c03e0c6688e637,2025-10-27,Ouvidoria,Investimentos,Aberta,Atendimento,Investimentos,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Atendimento não esclareceu divergência de rendimento.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00614,89,471a3b16ce54fa39fffdf0f0ad7e10f2358e808ec4e64acaa600264059781025,2025-10-27,Ouvidoria,,Aberta,Fraude/Segurança,Conta Corrente,Negativo,Crítica,Crítico,true,false,false,false,false,true,true,false,true,100,escalation_required,POL-SAC-001@2.0,Transferências atípicas não reconhecidas indicam falha de segurança.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00375,90,73f1a74011b93135636064753cacc9a44ed0a807c021680c6761fccfb950dd18,2025-10-27,Redes Sociais,Seguros,Aberta,Atendimento,Seguros,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Tentativas presenciais e telefônicas falharam antes de escalada regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00187,91,0c0e0e9b8ab314f69f9fdf88444c8dbb87dbf8b7c031fa4b5eb9e9559140bd8c,2025-10-27,Redes Sociais,Empréstimo,Em análise,Outros,Não Identificado,Neutro,Crítica,Crítico,false,false,true,true,true,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Solicita envio externo explícito de relatório e dados pessoais.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00344,92,9cf03ffc912785e3ea8a430cf04b2dd38b8293b939ef3937c953c47526cb322f,2025-10-27,Redes Sociais,,Em análise,Atendimento,Não Identificado,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Longa espera terminou em indisponibilidade do sistema.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00385,93,4bfb5b430205897822f632aeaff969882f332c93fe9c439411246d2d12fc5252,2025-10-28,Banco Central,Conta Corrente,Resolvida,Outros,Não Identificado,Neutro,Crítica,Crítico,false,true,true,true,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Encenação tenta remover controles e explorar dados para fraude.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00545,94,8961fd7b82c67d678e2fe6281aaedd6ff2ede6c8e3ace818fc8f84e60e9e2168,2025-10-28,Banco Central,,Resolvida,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Crítico,true,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Pix fraudulentos comprometem recursos de moradia e despesas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00149,95,3bb46b1cbff55609048a1caa5ef57fd36a38fc981e01bae91f2e3b0b8c263e74,2025-10-28,Ouvidoria,Empréstimo,Aberta,Cobrança Indevida,Empréstimo,Neutro,Baixa,Baixo,false,false,false,false,false,false,false,false,false,10,none,POL-SAC-001@2.0,Dúvida leve sobre pequena diferença nas parcelas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00446,96,17f97d30883608b273c2c369b440a1cc1b9f694f9be79588effb683662b29a4d,2025-10-28,SAC,Cartão de Crédito,Em análise,Produto/Serviço,Cartão de Crédito,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Limite e vencimento permanecem incorretos após tentativas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00497,97,3d313244342ca6dd4bfd7d1c64aff24d2b6243c4d678d0ba5ec82bacac9910a9,2025-10-28,SAC,Investimentos,Resolvida,Produto/Serviço,Investimentos,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Rendimento do CDB diverge da oferta e suporte falha.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
